TargetID,Heritability_Score,Chromosome
ENSG00000157778,0.050764,7
ENSG00000157782,-0.026406,12
ENSG00000157796,0.014425,4
ENSG00000157800,0.213302,7
ENSG00000157823,0.569556,15
ENSG00000157827,-0.021112,2
ENSG00000157833,0.111935,2
ENSG00000157837,0.031807,12
ENSG00000157869,-0.019977,4
ENSG00000157870,-0.144678,1
ENSG00000157873,0.202467,1
ENSG00000157881,0.002021,1
ENSG00000157890,0.112782,15
ENSG00000157895,0.31244,12
ENSG00000157911,0.051409,1
ENSG00000157916,-0.064325,1
ENSG00000157933,-0.026196,1
ENSG00000157954,0.157077,7
ENSG00000157978,0.045342,1
ENSG00000157985,-0.035761,2
ENSG00000157992,0.029381,2
ENSG00000157999,0.316983,7
ENSG00000158006,0.073379,1
ENSG00000158019,-0.030455,2
ENSG00000158023,0.282788,12
ENSG00000158042,0.06651,11
ENSG00000158050,-0.02389,2
ENSG00000158055,-0.075591,1
ENSG00000158062,-0.008979,1
ENSG00000158077,0.38026,11
ENSG00000158079,0.047472,9
ENSG00000158089,0.198022,2
ENSG00000158092,0.014114,3
ENSG00000158106,0.05498,8
ENSG00000158109,-0.167526,1
ENSG00000158122,0.168989,9
ENSG00000158156,-0.042328,1
ENSG00000158158,-0.039425,2
ENSG00000158161,0.203288,1
ENSG00000158163,-0.036851,3
ENSG00000158169,0.091449,9
ENSG00000158186,-0.033375,3
ENSG00000158195,0.094511,1
ENSG00000158201,0.10223,18
ENSG00000158234,0.006369,3
ENSG00000158270,0.211998,18
ENSG00000158286,0.026001,1
ENSG00000158292,0.240572,1
ENSG00000158296,-0.030193,20
ENSG00000158315,-0.017289,1
ENSG00000158321,0.063854,7
ENSG00000158373,0.06823,6
ENSG00000158402,0.11227,5
ENSG00000158406,0.071124,6
ENSG00000158411,0.081931,2
ENSG00000158417,0.053551,2
ENSG00000158435,0.039926,2
ENSG00000158457,-0.004204,7
ENSG00000158458,0.113723,5
ENSG00000158467,0.011243,7
ENSG00000158470,0.144685,20
ENSG00000158477,-0.043635,1
ENSG00000158480,0.169367,20
ENSG00000158481,-0.046907,1
ENSG00000158482,-0.024891,16
ENSG00000158483,0.647691,11
ENSG00000158497,0.166829,5
ENSG00000158516,-0.024585,7
ENSG00000158517,-0.006097,7
ENSG00000158545,-0.144436,16
ENSG00000158552,0.042695,2
ENSG00000158555,0.385258,11
ENSG00000158604,0.153998,7
ENSG00000158615,-0.044092,1
ENSG00000158623,0.408924,7
ENSG00000158636,0.058511,11
ENSG00000158691,-0.026944,6
ENSG00000158710,0.14839,1
ENSG00000158711,-0.021619,1
ENSG00000158714,0.037308,1
ENSG00000158715,0.209207,1
ENSG00000158716,0.110668,1
ENSG00000158717,0.453832,16
ENSG00000158747,0.081573,1
ENSG00000158748,0.145163,1
ENSG00000158769,0.145524,1
ENSG00000158773,0.001843,1
ENSG00000158792,-0.036323,16
ENSG00000158793,-0.06909,1
ENSG00000158796,0.031727,1
ENSG00000158805,0.202563,16
ENSG00000158806,-0.075129,8
ENSG00000158815,0.150175,8
ENSG00000158825,0.157994,1
ENSG00000158828,-0.059766,1
ENSG00000158850,-0.000792,1
ENSG00000158856,-0.069762,8
ENSG00000158859,0.129475,1
ENSG00000158863,-0.053971,8
ENSG00000158864,0.070227,1
ENSG00000158869,0.067294,1
ENSG00000158882,0.059522,1
ENSG00000158887,0.05932,1
ENSG00000158941,0.290601,8
ENSG00000158985,0.159649,5
ENSG00000159023,0.004983,1
ENSG00000159055,0.039886,21
ENSG00000159063,0.339965,11
ENSG00000159069,0.1696,9
ENSG00000159079,0.077219,21
ENSG00000159082,-0.00142,21
ENSG00000159086,-0.021959,21
ENSG00000159110,0.065356,21
ENSG00000159111,0.092,17
ENSG00000159128,0.091547,21
ENSG00000159131,0.005366,21
ENSG00000159147,0.033452,21
ENSG00000159164,-0.009924,1
ENSG00000159166,0.015106,1
ENSG00000159167,-0.079538,8
ENSG00000159173,-0.049071,1
ENSG00000159176,0.099697,1
ENSG00000159199,0.055308,17
ENSG00000159200,0.135182,21
ENSG00000159202,0.218818,17
ENSG00000159210,0.113169,17
ENSG00000159212,0.279792,21
ENSG00000159214,0.001662,1
ENSG00000159216,0.002208,21
ENSG00000159217,0.164568,17
ENSG00000159228,0.261876,21
ENSG00000159231,0.054689,21
ENSG00000159247,0.019862,9
ENSG00000159251,-0.053355,15
ENSG00000159256,-0.048347,21
ENSG00000159259,0.245538,21
ENSG00000159261,0.025726,21
ENSG00000159267,0.558685,21
ENSG00000159314,0.289607,17
ENSG00000159322,-0.009576,15
ENSG00000159335,-0.048177,12
ENSG00000159339,-0.059687,1
ENSG00000159346,0.032042,1
ENSG00000159348,0.351037,1
ENSG00000159352,0.061141,1
ENSG00000159363,0.004812,1
ENSG00000159374,-0.066776,2
ENSG00000159377,-0.039654,1
ENSG00000159387,0.199303,16
ENSG00000159388,-0.137476,1
ENSG00000159398,-0.051483,16
ENSG00000159399,0.177607,2
ENSG00000159403,0.010385,12
ENSG00000159423,0.014795,1
ENSG00000159433,-0.028761,15
ENSG00000159445,0.07846,1
ENSG00000159459,0.010736,15
ENSG00000159461,0.271991,16
ENSG00000159479,0.034132,1
ENSG00000159496,0.083025,22
ENSG00000159527,0.132511,1
ENSG00000159556,0.041829,15
ENSG00000159579,0.118441,16
ENSG00000159588,0.039116,1
ENSG00000159592,0.489086,1
ENSG00000159593,0.305423,16
ENSG00000159596,0.166968,1
ENSG00000159640,-0.027264,17
ENSG00000159658,-0.023086,1
ENSG00000159685,0.217354,3
ENSG00000159692,0.056845,4
ENSG00000159708,0.049441,16
ENSG00000159714,-0.050383,16
ENSG00000159720,0.223598,16
ENSG00000159733,0.156034,4
ENSG00000159753,-0.033847,16
ENSG00000159761,0.058593,16
ENSG00000159788,0.056348,4
ENSG00000159792,-0.02493,16
ENSG00000159840,0.057405,7
ENSG00000159842,-0.16042,17
ENSG00000159871,0.003067,19
ENSG00000159873,-0.032058,22
ENSG00000159882,0.091683,19
ENSG00000159884,0.204551,9
ENSG00000159885,0.130153,19
ENSG00000159899,0.047878,9
ENSG00000159904,-0.030074,7
ENSG00000159905,-0.089249,19
ENSG00000159915,-0.086786,19
ENSG00000159917,0.075102,19
ENSG00000159921,0.060066,9
ENSG00000159958,0.150546,22
ENSG00000160007,0.038961,19
ENSG00000160013,0.10632,19
ENSG00000160014,-0.000873,19
ENSG00000160049,0.067004,1
ENSG00000160050,0.014661,1
ENSG00000160051,-0.000229,1
ENSG00000160055,0.026617,1
ENSG00000160058,0.002328,1
ENSG00000160062,-0.028281,1
ENSG00000160072,0.492769,1
ENSG00000160075,0.003424,1
ENSG00000160087,0.064235,1
ENSG00000160094,-0.048653,1
ENSG00000160097,0.105794,1
ENSG00000160111,0.420092,19
ENSG00000160113,0.429636,19
ENSG00000160117,0.288975,19
ENSG00000160124,0.219441,3
ENSG00000160145,0.14033,3
ENSG00000160161,-0.045023,19
ENSG00000160172,0.062697,11
ENSG00000160179,0.013869,21
ENSG00000160183,-0.059872,21
ENSG00000160185,0.138484,21
ENSG00000160188,0.320598,21
ENSG00000160190,-0.123238,21
ENSG00000160191,0.076847,21
ENSG00000160193,0.390277,21
ENSG00000160194,0.030358,21
ENSG00000160199,-0.061888,21
ENSG00000160200,0.193845,21
ENSG00000160201,0.140482,21
ENSG00000160207,0.332993,21
ENSG00000160208,0.041014,21
ENSG00000160209,0.01235,21
ENSG00000160213,0.417536,21
ENSG00000160214,0.113573,21
ENSG00000160216,0.06426,21
ENSG00000160218,0.014454,21
ENSG00000160221,0.626849,21
ENSG00000160223,0.188347,21
ENSG00000160224,0.120019,21
ENSG00000160226,0.415555,21
ENSG00000160233,0.051549,21
ENSG00000160255,0.227467,21
ENSG00000160256,0.165382,21
ENSG00000160271,0.003112,9
ENSG00000160282,0.18563,21
ENSG00000160284,0.408084,21
ENSG00000160285,0.083492,21
ENSG00000160293,0.055215,9
ENSG00000160294,0.403855,21
ENSG00000160298,0.074951,21
ENSG00000160299,0.158233,21
ENSG00000160305,0.262677,21
ENSG00000160310,0.081043,21
ENSG00000160318,-0.062132,19
ENSG00000160321,-0.03423,19
ENSG00000160323,0.226568,9
ENSG00000160325,-0.015594,9
ENSG00000160345,0.27499,9
ENSG00000160392,0.282731,19
ENSG00000160408,0.054039,9
ENSG00000160410,-0.044189,19
ENSG00000160439,0.288798,19
ENSG00000160445,0.10208,9
ENSG00000160447,0.04973,9
ENSG00000160460,0.059675,19
ENSG00000160469,0.047548,19
ENSG00000160505,0.007815,19
ENSG00000160551,0.039047,17
ENSG00000160563,0.014816,9
ENSG00000160570,0.036478,19
ENSG00000160584,0.176253,11
ENSG00000160588,0.012972,11
ENSG00000160593,-0.077824,11
ENSG00000160602,0.017621,17
ENSG00000160606,0.053402,17
ENSG00000160613,-0.094505,11
ENSG00000160633,-0.010284,19
ENSG00000160679,0.002189,1
ENSG00000160683,-0.005682,11
ENSG00000160685,-0.030323,1
ENSG00000160688,-0.117727,1
ENSG00000160691,0.038477,1
ENSG00000160703,0.065923,11
ENSG00000160710,0.049077,1
ENSG00000160712,0.317946,1
ENSG00000160714,0.034231,1
ENSG00000160716,0.163967,1
ENSG00000160741,0.013985,1
ENSG00000160746,0.174562,3
ENSG00000160752,-0.102867,1
ENSG00000160781,0.370505,1
ENSG00000160783,0.191618,1
ENSG00000160785,0.070455,1
ENSG00000160789,-0.062047,1
ENSG00000160791,0.057448,3
ENSG00000160796,0.150454,3
ENSG00000160801,-0.042546,3
ENSG00000160803,-0.009296,1
ENSG00000160813,-0.044283,7
ENSG00000160818,0.16238,1
ENSG00000160856,0.15552,1
ENSG00000160862,-0.012408,7
ENSG00000160867,-0.006805,5
ENSG00000160870,-0.041142,7
ENSG00000160883,-0.001639,5
ENSG00000160888,-0.18041,19
ENSG00000160908,-0.023571,7
ENSG00000160917,0.133569,7
ENSG00000160932,0.028735,8
ENSG00000160948,0.58012,8
ENSG00000160949,0.171105,8
ENSG00000160953,0.293668,19
ENSG00000160959,0.302522,8
ENSG00000160961,0.306099,19
ENSG00000160972,0.247149,8
ENSG00000160973,-0.000119,8
ENSG00000160991,0.109558,7
ENSG00000160993,-0.011965,7
ENSG00000161010,0.247441,5
ENSG00000161011,-0.088126,5
ENSG00000161013,0.124911,5
ENSG00000161016,0.335226,8
ENSG00000161021,0.080236,5
ENSG00000161031,-0.005221,19
ENSG00000161036,0.107449,7
ENSG00000161040,0.102119,7
ENSG00000161048,0.156729,7
ENSG00000161057,-0.030475,7
ENSG00000161091,-0.037557,19
ENSG00000161179,0.027498,22
ENSG00000161180,-0.046641,22
ENSG00000161202,0.132849,3
ENSG00000161203,0.000514,3
ENSG00000161204,0.124985,3
ENSG00000161217,0.376973,3
ENSG00000161243,-0.114341,19
ENSG00000161249,0.03153,19
ENSG00000161265,0.491627,19
ENSG00000161277,-0.022725,19
ENSG00000161298,-0.027402,19
ENSG00000161328,-0.076165,11
ENSG00000161381,0.17653,17
ENSG00000161395,0.081623,17
ENSG00000161405,0.178097,17
ENSG00000161509,0.034451,17
ENSG00000161513,0.070726,17
ENSG00000161533,0.127243,17
ENSG00000161542,0.132798,17
ENSG00000161544,0.059383,17
ENSG00000161551,-0.075191,19
ENSG00000161558,0.006048,19
ENSG00000161594,0.183975,17
ENSG00000161609,0.230898,19
ENSG00000161618,0.573196,19
ENSG00000161638,0.017459,12
ENSG00000161642,-0.085233,12
ENSG00000161643,0.287617,19
ENSG00000161653,-0.068533,17
ENSG00000161654,-0.01486,17
ENSG00000161664,0.132015,17
ENSG00000161671,-0.099477,19
ENSG00000161677,0.283524,19
ENSG00000161682,0.003525,17
ENSG00000161692,0.017975,17
ENSG00000161791,-0.038408,12
ENSG00000161813,-0.00499,12
ENSG00000161835,-0.12118,12
ENSG00000161847,0.011119,19
ENSG00000161860,0.118807,19
ENSG00000161888,0.526237,19
ENSG00000161904,0.153513,6
ENSG00000161912,0.285923,6
ENSG00000161914,-0.101241,19
ENSG00000161920,0.055345,17
ENSG00000161921,-0.029324,17
ENSG00000161929,-0.003054,17
ENSG00000161940,0.031799,17
ENSG00000161955,-0.090505,17
ENSG00000161958,0.101794,17
ENSG00000161960,-0.0255,17
ENSG00000161970,0.030861,17
ENSG00000161980,-0.002682,16
ENSG00000161981,0.096801,16
ENSG00000161996,0.298638,16
ENSG00000161999,0.082974,16
ENSG00000162004,0.113762,16
ENSG00000162032,-0.006505,16
ENSG00000162062,0.090923,16
ENSG00000162063,-0.032638,16
ENSG00000162065,-0.075604,16
ENSG00000162066,0.050859,16
ENSG00000162069,-0.069541,16
ENSG00000162073,0.041329,16
ENSG00000162076,0.222589,16
ENSG00000162078,0.015676,16
ENSG00000162104,0.027398,16
ENSG00000162105,0.217127,11
ENSG00000162129,0.009893,11
ENSG00000162139,0.01164,11
ENSG00000162144,-0.029383,11
ENSG00000162148,0.070026,11
ENSG00000162174,0.088467,11
ENSG00000162188,0.018222,11
ENSG00000162191,-0.046783,11
ENSG00000162222,0.240985,11
ENSG00000162227,-0.063862,11
ENSG00000162231,0.020791,11
ENSG00000162236,0.068331,11
ENSG00000162241,-0.062621,11
ENSG00000162244,0.072924,3
ENSG00000162267,0.023331,3
ENSG00000162298,-0.038803,11
ENSG00000162300,0.008854,11
ENSG00000162302,-0.010685,11
ENSG00000162337,-0.006288,11
ENSG00000162341,0.211668,11
ENSG00000162368,0.041824,1
ENSG00000162373,-0.046927,1
ENSG00000162374,0.007368,1
ENSG00000162377,0.164066,1
ENSG00000162378,0.083986,1
ENSG00000162384,0.268515,1
ENSG00000162385,-0.091679,1
ENSG00000162390,0.051592,1
ENSG00000162396,0.377818,1
ENSG00000162402,-0.066218,1
ENSG00000162408,0.013667,1
ENSG00000162413,-0.052027,1
ENSG00000162415,-0.026315,1
ENSG00000162419,0.001784,1
ENSG00000162426,0.035093,1
ENSG00000162430,0.148176,1
ENSG00000162433,-0.003054,1
ENSG00000162434,0.15946,1
ENSG00000162437,0.033152,1
ENSG00000162441,0.65914,1
ENSG00000162444,0.079143,1
ENSG00000162461,0.253445,1
ENSG00000162482,-0.009044,1
ENSG00000162490,0.003846,1
ENSG00000162496,-0.069873,1
ENSG00000162510,0.019273,1
ENSG00000162511,0.014278,1
ENSG00000162512,-0.014482,1
ENSG00000162522,-0.044788,1
ENSG00000162526,0.043279,1
ENSG00000162542,0.05785,1
ENSG00000162545,0.094857,1
ENSG00000162551,-0.018395,1
ENSG00000162552,0.011502,1
ENSG00000162572,-0.06333,1
ENSG00000162576,-0.000365,1
ENSG00000162591,-0.161475,1
ENSG00000162594,0.172125,1
ENSG00000162595,-0.121995,1
ENSG00000162600,0.180598,1
ENSG00000162601,0.087521,1
ENSG00000162604,0.086397,1
ENSG00000162607,-0.000869,1
ENSG00000162613,-0.05053,1
ENSG00000162614,0.26315,1
ENSG00000162616,0.224829,1
ENSG00000162620,0.624569,1
ENSG00000162623,0.012851,1
ENSG00000162627,0.133767,1
ENSG00000162631,0.079042,1
ENSG00000162636,0.10161,1
ENSG00000162639,-0.047405,1
ENSG00000162642,0.036965,1
ENSG00000162643,0.230796,1
ENSG00000162645,0.102435,1
ENSG00000162650,-0.012943,1
ENSG00000162654,0.043587,1
ENSG00000162664,-0.041344,1
ENSG00000162676,-0.000287,1
ENSG00000162688,0.131272,1
ENSG00000162692,-0.01974,1
ENSG00000162694,-0.135565,1
ENSG00000162695,-0.025962,1
ENSG00000162702,-0.120048,1
ENSG00000162704,0.025466,1
ENSG00000162706,-0.014971,1
ENSG00000162711,-0.003916,1
ENSG00000162714,0.134252,1
ENSG00000162729,0.14772,1
ENSG00000162733,0.070472,1
ENSG00000162734,0.076539,1
ENSG00000162735,0.102038,1
ENSG00000162736,0.363278,1
ENSG00000162738,-0.076587,1
ENSG00000162739,0.086518,1
ENSG00000162746,0.102071,1
ENSG00000162755,0.009504,1
ENSG00000162757,-0.070485,1
ENSG00000162769,0.364992,1
ENSG00000162772,0.104244,1
ENSG00000162775,-0.08479,1
ENSG00000162777,0.141962,1
ENSG00000162783,-0.058677,1
ENSG00000162804,-0.011131,2
ENSG00000162813,0.068827,1
ENSG00000162817,0.333185,1
ENSG00000162819,0.268866,1
ENSG00000162836,0.329851,1
ENSG00000162849,0.078506,1
ENSG00000162851,0.041198,1
ENSG00000162852,-0.023957,1
ENSG00000162869,0.151033,2
ENSG00000162878,-0.035225,2
ENSG00000162881,0.078965,2
ENSG00000162882,0.220261,2
ENSG00000162885,0.436217,1
ENSG00000162889,0.036485,1
ENSG00000162892,0.150538,1
ENSG00000162896,-0.043694,1
ENSG00000162897,-0.127674,1
ENSG00000162909,-0.071425,1
ENSG00000162910,0.005591,1
ENSG00000162923,0.138698,1
ENSG00000162924,-0.050356,2
ENSG00000162928,0.039149,2
ENSG00000162929,-0.039229,2
ENSG00000162931,0.020992,1
ENSG00000162944,-0.015159,2
ENSG00000162946,0.197297,1
ENSG00000162959,0.178448,2
ENSG00000162961,-0.018844,2
ENSG00000162971,0.077547,2
ENSG00000162976,0.172878,2
ENSG00000162980,-0.016903,2
ENSG00000162992,-0.026378,2
ENSG00000162994,0.543904,2
ENSG00000162997,0.043442,2
ENSG00000162999,0.05815,2
ENSG00000163002,0.195152,2
ENSG00000163006,0.022285,2
ENSG00000163009,0.094926,2
ENSG00000163013,0.136056,2
ENSG00000163016,0.057212,2
ENSG00000163017,-0.029115,2
ENSG00000163026,0.015626,2
ENSG00000163029,0.292727,2
ENSG00000163032,0.045649,2
ENSG00000163040,0.528654,2
ENSG00000163041,0.470143,1
ENSG00000163050,0.273828,1
ENSG00000163053,0.073603,2
ENSG00000163060,0.011198,2
ENSG00000163072,0.618754,2
ENSG00000163082,0.012196,2
ENSG00000163093,0.078935,2
ENSG00000163104,-0.009883,4
ENSG00000163110,-0.005124,4
ENSG00000163121,-0.034903,2
ENSG00000163125,0.00621,1
ENSG00000163126,-0.034569,2
ENSG00000163131,0.263519,1
ENSG00000163138,0.224355,4
ENSG00000163141,0.254022,1
ENSG00000163155,0.013304,1
ENSG00000163156,0.093638,1
ENSG00000163157,-0.073579,1
ENSG00000163159,-0.02161,1
ENSG00000163161,0.101788,2
ENSG00000163162,0.075734,2
ENSG00000163166,0.090816,2
ENSG00000163170,0.106173,2
ENSG00000163171,0.19811,2
ENSG00000163191,0.339534,1
ENSG00000163207,0.028668,1
ENSG00000163216,0.265254,1
ENSG00000163218,0.113603,1
ENSG00000163219,0.220387,2
ENSG00000163220,0.076862,1
ENSG00000163249,0.251946,2
ENSG00000163251,0.161167,2
ENSG00000163257,0.086885,4
ENSG00000163281,0.204676,4
ENSG00000163283,0.008285,2
ENSG00000163291,0.226632,4
ENSG00000163293,-0.069744,4
ENSG00000163297,0.127899,4
ENSG00000163312,0.026598,4
ENSG00000163319,-0.019607,4
ENSG00000163320,0.10681,3
ENSG00000163322,0.102393,4
ENSG00000163328,0.035083,2
ENSG00000163344,0.065808,1
ENSG00000163346,0.035286,1
ENSG00000163347,-0.020793,3
ENSG00000163348,0.024502,1
ENSG00000163349,-0.004641,1
ENSG00000163354,-0.042356,1
ENSG00000163359,-0.112151,2
ENSG00000163362,-0.10337,1
ENSG00000163374,0.398375,1
ENSG00000163376,0.015992,3
ENSG00000163378,0.162394,3
ENSG00000163380,0.028675,3
ENSG00000163382,0.035038,1
ENSG00000163389,0.433038,3
ENSG00000163393,0.003201,1
ENSG00000163399,-0.084866,1
ENSG00000163406,0.210657,3
ENSG00000163412,0.03712,3
ENSG00000163428,0.104135,3
ENSG00000163430,0.004556,3
ENSG00000163435,-0.004841,1
ENSG00000163444,0.061096,1
ENSG00000163449,0.044446,2
ENSG00000163462,-0.018382,1
ENSG00000163466,-0.011369,2
ENSG00000163467,0.014784,1
ENSG00000163468,0.280713,1
ENSG00000163472,-0.006105,1
ENSG00000163479,0.12333,1
ENSG00000163481,0.175138,2
ENSG00000163482,0.230921,2
ENSG00000163485,0.274403,1
ENSG00000163491,0.076572,3
ENSG00000163492,0.13547,2
ENSG00000163507,0.039172,3
ENSG00000163508,0.118028,3
ENSG00000163510,-0.027469,2
ENSG00000163512,0.006104,3
ENSG00000163513,0.025109,3
ENSG00000163516,-0.052683,2
ENSG00000163517,0.068723,3
ENSG00000163518,0.051367,1
ENSG00000163520,-0.036029,3
ENSG00000163521,0.043221,2
ENSG00000163528,0.183861,3
ENSG00000163534,0.219219,1
ENSG00000163535,-0.033354,2
ENSG00000163536,-0.031601,3
ENSG00000163539,0.022415,3
ENSG00000163545,0.023422,1
ENSG00000163558,0.101102,3
ENSG00000163563,-0.037324,1
ENSG00000163564,0.367623,1
ENSG00000163565,0.023903,1
ENSG00000163568,0.128448,1
ENSG00000163576,0.628366,3
ENSG00000163577,-0.04067,3
ENSG00000163584,0.031868,3
ENSG00000163590,0.052074,3
ENSG00000163596,0.120696,2
ENSG00000163597,0.25677,17
ENSG00000163600,-0.040356,2
ENSG00000163602,-0.023655,3
ENSG00000163605,-0.088168,3
ENSG00000163606,0.06013,3
ENSG00000163607,0.441472,3
ENSG00000163608,0.003476,3
ENSG00000163611,0.192032,3
ENSG00000163625,0.127896,4
ENSG00000163626,-0.027534,4
ENSG00000163629,0.075863,4
ENSG00000163631,-0.020138,4
ENSG00000163633,0.004011,4
ENSG00000163634,0.013826,3
ENSG00000163635,0.26363,3
ENSG00000163636,-0.059097,3
ENSG00000163637,-0.14525,3
ENSG00000163644,0.039234,4
ENSG00000163655,0.073788,3
ENSG00000163659,-0.073758,3
ENSG00000163660,-0.032791,3
ENSG00000163661,0.015206,3
ENSG00000163666,-0.017909,3
ENSG00000163681,0.046729,3
ENSG00000163682,0.731318,4
ENSG00000163683,-0.009737,4
ENSG00000163684,0.131024,3
ENSG00000163686,0.103609,3
ENSG00000163687,0.284307,3
ENSG00000163689,-0.02071,3
ENSG00000163694,0.061452,4
ENSG00000163697,0.363118,4
ENSG00000163701,0.117191,3
ENSG00000163702,0.00013,3
ENSG00000163703,0.162369,3
ENSG00000163704,0.103521,3
ENSG00000163710,0.103171,3
ENSG00000163714,0.101274,3
ENSG00000163719,0.020489,3
ENSG00000163728,-0.000969,3
ENSG00000163738,0.036258,4
ENSG00000163743,0.076118,4
ENSG00000163754,-0.156064,3
ENSG00000163755,0.24564,3
ENSG00000163781,0.022196,3
ENSG00000163788,-0.031535,3
ENSG00000163794,-0.00016,2
ENSG00000163798,0.185744,2
ENSG00000163803,-0.07045,2
ENSG00000163806,0.133772,2
ENSG00000163807,0.250001,3
ENSG00000163808,0.142676,3
ENSG00000163811,0.369786,2
ENSG00000163812,0.087472,3
ENSG00000163814,0.117955,3
ENSG00000163818,0.100333,3
ENSG00000163820,0.173204,3
ENSG00000163823,0.153829,3
ENSG00000163827,-0.028088,3
ENSG00000163832,0.099393,3
ENSG00000163833,0.039034,3
ENSG00000163840,0.059568,3
ENSG00000163848,0.2447,3
ENSG00000163864,0.603426,3
ENSG00000163866,0.054373,1
ENSG00000163867,-0.013164,1
ENSG00000163870,-0.018668,3
ENSG00000163872,0.000379,3
ENSG00000163874,0.042402,1
ENSG00000163875,0.430255,1
ENSG00000163877,0.062963,1
ENSG00000163879,0.145627,1
ENSG00000163882,0.165499,3
ENSG00000163884,-0.006754,3
